"drug1_id","drug1_name","drug2_id","drug2_name","condition_id","condition_name","scores"
"DB00300","Tenofovir disoproxil","DB00879","Emtricitabine","D006525","hepatitis, viral, human",0.38323355
"DB00503","Ritonavir","DB01232","Saquinavir","D006525","hepatitis, viral, human",0.22777472
"DB00331","Metformin","DB00602","Ivermectin","D006525","hepatitis, viral, human",0.15945798
"DB00709","Lamivudine","DB00649","Stavudine","D006525","hepatitis, viral, human",0.13258852
"DB14126","Tenofovir","DB06817","Raltegravir","D006525","hepatitis, viral, human",0.10666939
"DB00959","Methylprednisolone","DB00635","Prednisone","D006525","hepatitis, viral, human",0.10338878
"DB00722","Lisinopril","DB00585","Nizatidine","D001480","basal ganglia diseases",0.6157082
"DB00422","Methylphenidate","DB00490","Buspirone","D001480","basal ganglia diseases",0.52013516
"DB00422","Methylphenidate","DB00234","Reboxetine","D001480","basal ganglia diseases",0.48897126
"DB00181","Baclofen","DB00186","Lorazepam","D001480","basal ganglia diseases",0.18156052
"DB01202","Levetiracetam","DB00252","Phenytoin","D001480","basal ganglia diseases",0.17430836
"DB00404","Alprazolam","DB00898","Ethanol","D001480","basal ganglia diseases",0.17046164
"DB00181","Baclofen","DB00829","Diazepam","D001480","basal ganglia diseases",0.15464064
"DB00363","Clozapine","DB00260","Cycloserine","D001480","basal ganglia diseases",0.12924127
"DB00683","Midazolam","DB00802","Alfentanil","D001480","basal ganglia diseases",0.12688941
"DB01221","Ketamine","DB00683","Midazolam","D001480","basal ganglia diseases",0.123931415
"DB01175","Escitalopram","DB01043","Memantine","D001480","basal ganglia diseases",0.11711476
"DB01576","Dextroamphetamine","DB00745","Modafinil","D001480","basal ganglia diseases",0.102866456
"DB00563","Methotrexate","DB00051","Adalimumab","D011686","purine-pyrimidine metabolism, inborn errors",0.16915175
"DB01394","Colchicine","DB00806","Pentoxifylline","D011686","purine-pyrimidine metabolism, inborn errors",0.14692149
"DB00563","Methotrexate","DB06674","Golimumab","D011686","purine-pyrimidine metabolism, inborn errors",0.122298576
"DB00958","Carboplatin","DB01248","Docetaxel","D012466","salivary gland diseases",0.69142073
"DB00860","Prednisolone","DB00688","Mycophenolate mofetil","D012466","salivary gland diseases",0.4115893
"DB00860","Prednisolone","DB01611","Hydroxychloroquine","D012466","salivary gland diseases",0.38747725
"DB00588","Fluticasone propionate","DB00959","Methylprednisolone","D012466","salivary gland diseases",0.33771217
"DB00860","Prednisolone","DB01097","Leflunomide","D012466","salivary gland diseases",0.31833956
"DB00642","Pemetrexed","DB06616","Bosutinib","D012466","salivary gland diseases",0.19882682
"DB11595","Atezolizumab","DB00112","Bevacizumab","D012466","salivary gland diseases",0.18116356
"DB00635","Prednisone","DB00741","Hydrocortisone","D012466","salivary gland diseases",0.16552612
"DB01248","Docetaxel","DB00441","Gemcitabine","D012466","salivary gland diseases",0.14331323
"DB00650","Leucovorin","DB00205","Pyrimethamine","D012466","salivary gland diseases",0.11567109
"DB00860","Prednisolone","DB00443","Betamethasone","D012466","salivary gland diseases",0.10801758
"DB00563","Methotrexate","DB00635","Prednisone","D003875","drug eruptions",0.17985055
"DB00218","Moxifloxacin","DB00343","Diltiazem","D016171","torsades de pointes",0.14311635
"DB00860","Prednisolone","DB01024","Mycophenolic acid","D017512","lichenoid eruptions",0.24048358
"DB00959","Methylprednisolone","DB00635","Prednisone","D017512","lichenoid eruptions",0.17606592
"DB00860","Prednisolone","DB00635","Prednisone","D017512","lichenoid eruptions",0.12569207
"DB01222","Budesonide","DB09113","Poractant alfa","D003333","coronaviridae infections",0.5414747
"DB00635","Prednisone","DB06724","Calcium carbonate","D003333","coronaviridae infections",0.4433906
"DB00927","Famotidine","DB06480","Prucalopride","D003333","coronaviridae infections",0.29195347
"DB00635","Prednisone","DB01611","Hydroxychloroquine","D003333","coronaviridae infections",0.2611719
"DB00864","Tacrolimus","DB00111","Daclizumab","D003333","coronaviridae infections",0.1558608
"DB00112","Bevacizumab","DB01270","Ranibizumab","D003333","coronaviridae infections",0.1509837
"DB00860","Prednisolone","DB00741","Hydrocortisone","D003333","coronaviridae infections",0.14427307
"DB00860","Prednisolone","DB00207","Azithromycin","D003333","coronaviridae infections",0.10688146
"DB00196","Fluconazole","DB01263","Posaconazole","D002494","central nervous system infection",0.54398066
"DB00512","Vancomycin","DB00479","Amikacin","D002494","central nervous system infection",0.5189291
"DB01327","Cefazolin","DB00567","Cephalexin","D002494","central nervous system infection",0.485289
"DB00196","Fluconazole","DB00362","Anidulafungin","D002494","central nervous system infection",0.4434703
"DB00254","Doxycycline","DB00256","Lymecycline","D002494","central nervous system infection",0.38226798
"DB00254","Doxycycline","DB12825","Lefamulin","D002494","central nervous system infection",0.36096424
"DB00316","Acetaminophen","DB00788","Naproxen","D002494","central nervous system infection",0.30807576
"DB00916","Metronidazole","DB00567","Cephalexin","D002494","central nervous system infection",0.2971567
"DB00582","Voriconazole","DB00681","Amphotericin B","D002494","central nervous system infection",0.24387343
"DB08903","Bedaquiline","DB00339","Pyrazinamide","D002494","central nervous system infection",0.23604509
"DB00207","Azithromycin","DB01155","Gemifloxacin","D002494","central nervous system infection",0.22672781
"DB00512","Vancomycin","DB01327","Cefazolin","D002494","central nervous system infection",0.18466759
"DB00207","Azithromycin","DB00911","Tinidazole","D002494","central nervous system infection",0.119725935
"DB00415","Ampicillin","DB09324","Sulbactam","D002494","central nervous system infection",0.11585534
"DB00813","Fentanyl","DB00807","Proparacaine","D007905","lens diseases",0.21397355
"DB00181","Baclofen","DB00186","Lorazepam","D011605","psychoses, drug",0.10371274
"DB00334","Olanzapine","DB00246","Ziprasidone","D009127","muscle rigidity",0.24020186
"DB00650","Leucovorin","DB00205","Pyrimethamine","D007863","lecithin cholesterol acyltransferase deficiency",0.33019575
"DB00624","Testosterone","DB01216","Finasteride","D058490","male pseudohermaphroditism",0.6358005
"DB00603","Medroxyprogesterone acetate","DB01357","Mestranol","D058490","male pseudohermaphroditism",0.13868558
"DB00381","Amlodipine","DB01609","Deferasirox","D016464","lysosomal storage diseases",0.60590065
"DB00188","Bortezomib","DB05015","Belinostat","D006942","hypergammaglobulinemia",0.18644926
"DB00203","Sildenafil","DB01275","Hydralazine","D000081029","arterial hypertension, pulmonary",0.26788604
"DB00072","Trastuzumab","DB06366","Pertuzumab","D000077195","oropharyngeal squamous cell carcinoma",0.5763163
"DB09037","Pembrolizumab","DB00002","Cetuximab","D000077195","oropharyngeal squamous cell carcinoma",0.3567205
"DB01229","Paclitaxel","DB05578","Ramucirumab","D000077195","oropharyngeal squamous cell carcinoma",0.31845143
"DB00544","Fluorouracil","DB00526","Oxaliplatin","D000077195","oropharyngeal squamous cell carcinoma",0.23595643
"DB01248","Docetaxel","DB01101","Capecitabine","D000077195","oropharyngeal squamous cell carcinoma",0.20355284
"DB00762","Irinotecan","DB00526","Oxaliplatin","D000077195","oropharyngeal squamous cell carcinoma",0.20347577
"DB00515","Cisplatin","DB00806","Pentoxifylline","D000077195","oropharyngeal squamous cell carcinoma",0.13264453
"DB09035","Nivolumab","DB09078","Lenvatinib","D000077195","oropharyngeal squamous cell carcinoma",0.13093479
"DB01234","Dexamethasone","DB00377","Palonosetron","D000077195","oropharyngeal squamous cell carcinoma",0.1111739
"DB00515","Cisplatin","DB00002","Cetuximab","D000077195","oropharyngeal squamous cell carcinoma",0.10595115
"DB00709","Lamivudine","DB00649","Stavudine","D006505","hepatitis",0.36153978
"DB00544","Fluorouracil","DB01005","Hydroxyurea","D002578","dysplasia, cervical",0.22713806
"DB00958","Carboplatin","DB01229","Paclitaxel","D002578","dysplasia, cervical",0.11362907
"DB00295","Morphine","DB00454","Meperidine","D002578","dysplasia, cervical",0.10079613
"DB01229","Paclitaxel","DB04868","Nilotinib","D000077216","carcinoma, ovarian epithelial",0.33466372
"DB01248","Docetaxel","DB00441","Gemcitabine","D000077216","carcinoma, ovarian epithelial",0.32552153
"DB01229","Paclitaxel","DB00002","Cetuximab","D000077216","carcinoma, ovarian epithelial",0.22781125
"DB00072","Trastuzumab","DB06366","Pertuzumab","D000077216","carcinoma, ovarian epithelial",0.17773111
"DB00958","Carboplatin","DB00928","Azacitidine","D000077216","carcinoma, ovarian epithelial",0.17355663
"DB00331","Metformin","DB00367","Levonorgestrel","D000077216","carcinoma, ovarian epithelial",0.15170544
"DB00515","Cisplatin","DB00305","Mitomycin","D000077216","carcinoma, ovarian epithelial",0.1474877
"DB00515","Cisplatin","DB01030","Topotecan","D000077216","carcinoma, ovarian epithelial",0.14606367
"DB01229","Paclitaxel","DB00928","Azacitidine","D000077216","carcinoma, ovarian epithelial",0.12426239
"DB00515","Cisplatin","DB00445","Epirubicin","D000077216","carcinoma, ovarian epithelial",0.12006993
"DB00188","Bortezomib","DB00762","Irinotecan","D000077277","esophageal squamous cell carcinoma",0.14751606
"DB00598","Labetalol","DB00695","Furosemide","D000075222","essential hypertension",0.122192726
"DB00559","Bosentan","DB00770","Alprostadil","D000075222","essential hypertension",0.11528027
"DB00107","Oxytocin","DB00388","Phenylephrine","D000070636","rotator cuff tendinitis",0.30809495
"DB00281","Lidocaine","DB00297","Bupivacaine","D000073818","pain, procedural",0.123320125
"DB00295","Morphine","DB00454","Meperidine","D009303","nasopharyngeal neoplasms",0.11483664
"DB00927","Famotidine","DB06480","Prucalopride","D000086382","covid-19 virus disease",0.5522927
"DB01109","Heparin","DB00682","Warfarin","D000086382","covid-19 virus disease",0.49254543
"DB00196","Fluconazole","DB01263","Posaconazole","D000086382","covid-19 virus disease",0.46374485
"DB00615","Rifabutin","DB00207","Azithromycin","D000086382","covid-19 virus disease",0.43020284
"DB01156","Bupropion","DB00704","Naltrexone","D000086382","covid-19 virus disease",0.26628223
"DB00316","Acetaminophen","DB01050","Ibuprofen","D000086382","covid-19 virus disease",0.17406869
"DB00415","Ampicillin","DB09324","Sulbactam","D000086382","covid-19 virus disease",0.14117339
"DB00512","Vancomycin","DB00601","Linezolid","D000086382","covid-19 virus disease",0.13800482
"DB00254","Doxycycline","DB00256","Lymecycline","D000086382","covid-19 virus disease",0.13575701
"DB00008","Peginterferon alfa-2a","DB00811","Ribavirin","D000086382","covid-19 virus disease",0.13496976
"DB00316","Acetaminophen","DB00956","Hydrocodone","D000086382","covid-19 virus disease",0.10588364
"DB08901","Ponatinib","DB08911","Trametinib","D004067","digestive system neoplasms",0.8153836
"DB01611","Hydroxychloroquine","DB01167","Itraconazole","D004067","digestive system neoplasms",0.77499086
"DB00899","Remifentanil","DB01189","Desflurane","D004067","digestive system neoplasms",0.74239725
"DB01236","Sevoflurane","DB01189","Desflurane","D004067","digestive system neoplasms",0.6920508
"DB00515","Cisplatin","DB00112","Bevacizumab","D004067","digestive system neoplasms",0.67476606
"DB00683","Midazolam","DB00454","Meperidine","D004067","digestive system neoplasms",0.6407863
"DB09035","Nivolumab","DB05578","Ramucirumab","D004067","digestive system neoplasms",0.5905529
"DB09037","Pembrolizumab","DB00112","Bevacizumab","D004067","digestive system neoplasms",0.5268235
"DB00762","Irinotecan","DB00398","Sorafenib","D004067","digestive system neoplasms",0.52559036
"DB00515","Cisplatin","DB00331","Metformin","D004067","digestive system neoplasms",0.5032419
"DB09074","Olaparib","DB00002","Cetuximab","D004067","digestive system neoplasms",0.46347335
"DB00530","Erlotinib","DB08911","Trametinib","D004067","digestive system neoplasms",0.4583929
"DB00704","Naltrexone","DB00571","Propranolol","D004067","digestive system neoplasms",0.40758705
"DB01030","Topotecan","DB01294","Bismuth subsalicylate","D004067","digestive system neoplasms",0.4043707
"DB09035","Nivolumab","DB06626","Axitinib","D004067","digestive system neoplasms",0.3905522
"DB09078","Lenvatinib","DB01590","Everolimus","D004067","digestive system neoplasms",0.38889048
"DB00650","Leucovorin","DB00563","Methotrexate","D004067","digestive system neoplasms",0.38118622
"DB00958","Carboplatin","DB00112","Bevacizumab","D004067","digestive system neoplasms",0.37482536
"DB00188","Bortezomib","DB00398","Sorafenib","D004067","digestive system neoplasms",0.3721843
"DB00112","Bevacizumab","DB01590","Everolimus","D004067","digestive system neoplasms",0.33232576
"DB11595","Atezolizumab","DB00441","Gemcitabine","D004067","digestive system neoplasms",0.32222655
"DB00002","Cetuximab","DB09053","Ibrutinib","D004067","digestive system neoplasms",0.31506747
"DB08885","Aflibercept","DB14707","Cemiplimab","D004067","digestive system neoplasms",0.3111706
"DB00441","Gemcitabine","DB05578","Ramucirumab","D004067","digestive system neoplasms",0.28547856
"DB00297","Bupivacaine","DB01236","Sevoflurane","D004067","digestive system neoplasms",0.28231773
"DB01590","Everolimus","DB00398","Sorafenib","D004067","digestive system neoplasms",0.24555808
"DB00619","Imatinib","DB00441","Gemcitabine","D004067","digestive system neoplasms",0.2435522
"DB01229","Paclitaxel","DB09073","Palbociclib","D004067","digestive system neoplasms",0.23095207
"DB00642","Pemetrexed","DB06616","Bosutinib","D004067","digestive system neoplasms",0.22968428
"DB00441","Gemcitabine","DB00997","Doxorubicin","D004067","digestive system neoplasms",0.22501187
"DB00497","Oxycodone","DB00297","Bupivacaine","D004067","digestive system neoplasms",0.21627037
"DB00281","Lidocaine","DB00899","Remifentanil","D004067","digestive system neoplasms",0.19930008
"DB00916","Metronidazole","DB00798","Gentamicin","D004067","digestive system neoplasms",0.19928376
"DB01234","Dexamethasone","DB05109","Trabectedin","D004067","digestive system neoplasms",0.19873853
"DB00650","Leucovorin","DB00205","Pyrimethamine","D004067","digestive system neoplasms",0.18686073
"DB09037","Pembrolizumab","DB06626","Axitinib","D004067","digestive system neoplasms",0.18497205
"DB01229","Paclitaxel","DB00112","Bevacizumab","D004067","digestive system neoplasms",0.18363395
"DB00441","Gemcitabine","DB01611","Hydroxychloroquine","D004067","digestive system neoplasms",0.18348011
"DB01268","Sunitinib","DB01590","Everolimus","D004067","digestive system neoplasms",0.17865995
"DB08911","Trametinib","DB08912","Dabrafenib","D004067","digestive system neoplasms",0.1780826
"DB00441","Gemcitabine","DB01030","Topotecan","D004067","digestive system neoplasms",0.1761765
"DB00813","Fentanyl","DB00297","Bupivacaine","D004067","digestive system neoplasms",0.17348585
"DB00958","Carboplatin","DB05015","Belinostat","D004067","digestive system neoplasms",0.17088917
"DB01590","Everolimus","DB06603","Panobinostat","D004067","digestive system neoplasms",0.1699373
"DB00563","Methotrexate","DB11714","Durvalumab","D004067","digestive system neoplasms",0.16989483
"DB01590","Everolimus","DB00530","Erlotinib","D004067","digestive system neoplasms",0.16283515
"DB00515","Cisplatin","DB00773","Etoposide","D004067","digestive system neoplasms",0.15751697
"DB00482","Celecoxib","DB01262","Decitabine","D004067","digestive system neoplasms",0.15461145
"DB09037","Pembrolizumab","DB02546","Vorinostat","D004067","digestive system neoplasms",0.15400434
"DB01073","Fludarabine","DB01008","Busulfan","D004067","digestive system neoplasms",0.15328507
"DB09035","Nivolumab","DB09303","Evolocumab","D004067","digestive system neoplasms",0.14943756
"DB00958","Carboplatin","DB01248","Docetaxel","D004067","digestive system neoplasms",0.14411634
"DB00853","Temozolomide","DB00530","Erlotinib","D004067","digestive system neoplasms",0.14340739
"DB01229","Paclitaxel","DB00002","Cetuximab","D004067","digestive system neoplasms",0.14243916
"DB00515","Cisplatin","DB09037","Pembrolizumab","D004067","digestive system neoplasms",0.13932781
"DB00515","Cisplatin","DB00317","Gefitinib","D004067","digestive system neoplasms",0.13838065
"DB09037","Pembrolizumab","DB01229","Paclitaxel","D004067","digestive system neoplasms",0.13427754
"DB11595","Atezolizumab","DB09035","Nivolumab","D004067","digestive system neoplasms",0.13393512
