"condition_id","condition_name","drug1_id","drug1_name","drug2_id","drug2_name","scores"
"D004067","digestive system neoplasms","DB00899","Remifentanil","DB01189","Desflurane",0.74239725
"D001134","arm injuries","DB01327","Cefazolin","DB00567","Cephalexin",0.65316653
"D001134","arm injuries","DB00230","Pregabalin","DB00193","Tramadol",0.30042127
"D001134","arm injuries","DB01050","Ibuprofen","DB00328","Indomethacin",0.28519398
"D000070642","traumatic brain injury","DB00316","Acetaminophen","DB00956","Hydrocodone",0.43397364
"D000070642","traumatic brain injury","DB01183","Naloxone","DB01205","Flumazenil",0.33677164
"D000070642","traumatic brain injury","DB00281","Lidocaine","DB00514","Dextromethorphan",0.14773002
"D016400","immunoblastic large-cell lymphoma","DB01590","Everolimus","DB00480","Lenalidomide",0.16780956
"D000069293","lymphoma, plasmablastic","DB01262","Decitabine","DB00313","Valproic acid",0.18932109
"D054437","myelodysplastic-myeloproliferative diseases","DB01024","Mycophenolic acid","DB00091","Cyclosporine",0.6311637
"D054437","myelodysplastic-myeloproliferative diseases","DB01606","Tazobactam","DB00319","Piperacillin",0.6293697
"D054437","myelodysplastic-myeloproliferative diseases","DB01262","Decitabine","DB00313","Valproic acid",0.58739305
"D000095542","cytopenia","DB03619","Deoxycholic acid","DB00681","Amphotericin B",0.353492
"D000095542","cytopenia","DB00860","Prednisolone","DB00443","Betamethasone",0.21968204
"D000095542","cytopenia","DB00959","Methylprednisolone","DB00635","Prednisone",0.13896069
"D011024","pneumonia, viral","DB00331","Metformin","DB00641","Simvastatin",0.29131585
"D011024","pneumonia, viral","DB00864","Tacrolimus","DB00091","Cyclosporine",0.13356894
"D011885","radius fractures","DB00297","Bupivacaine","DB00295","Morphine",0.12739706
"D000428","consumption, alcohol","DB00182","Amphetamine","DB01576","Dextroamphetamine",0.23327042
"D004327","drinking behavior","DB01104","Sertraline","DB00370","Mirtazapine",0.44571853
"D004327","drinking behavior","DB00470","Dronabinol","DB00898","Ethanol",0.26823235
"D006975","cruveilhier-baumgarten syndrome","DB00704","Naltrexone","DB00571","Propranolol",0.15780741
"D009423","nervous system neoplasms","DB11945","Avelumab","DB06626","Axitinib",0.39443535
"D009423","nervous system neoplasms","DB00822","Disulfiram","DB01206","Lomustine",0.27199784
"D009423","nervous system neoplasms","DB01042","Melphalan","DB01030","Topotecan",0.1666268
"Q000506","poisoning","DB00959","Methylprednisolone","DB01234","Dexamethasone",0.76687515
"Q000506","poisoning","DB01234","Dexamethasone","DB00443","Betamethasone",0.42723066
"Q000506","poisoning","DB00186","Lorazepam","DB00502","Haloperidol",0.2145545
"D000080424","cytokine storm","DB00741","Hydrocortisone","DB00687","Fludrocortisone",0.29599556
"D000080424","cytokine storm","DB01234","Dexamethasone","DB00741","Hydrocortisone",0.2315049
"D000077192","adenocarcinoma of lung","DB00441","Gemcitabine","DB01030","Topotecan",0.11189381
"D000067877","autism spectrum disorders","DB00683","Midazolam","DB00292","Etomidate",0.26189417
"D001423","bacterial infections and mycoses","DB00760","Meropenem","DB00601","Linezolid",0.9239132
"D001423","bacterial infections and mycoses","DB00503","Ritonavir","DB00932","Tipranavir",0.9010446
"D001423","bacterial infections and mycoses","DB00709","Lamivudine","DB00442","Entecavir",0.8371874
"D000083242","stroke, ischemic","DB00187","Esmolol","DB00235","Milrinone",0.45314547
"D000083242","stroke, ischemic","DB00841","Dobutamine","DB00235","Milrinone",0.2844207
"D000083242","stroke, ischemic","DB00684","Tobramycin","DB00438","Ceftazidime",0.15290803
"D009748","nutrition disorders","DB00951","Isoniazid","DB01201","Rifapentine",0.8410342
"D009748","nutrition disorders","DB00331","Metformin","DB08907","Canagliflozin",0.81927705
"D009748","nutrition disorders","DB09026","Aliskiren","DB00999","Hydrochlorothiazide",0.7094177
"D000071378","bunion","DB00575","Clonidine","DB01002","Levobupivacaine",0.11108314
"D000084462","hyperpyrexia","DB00415","Ampicillin","DB09324","Sulbactam",0.15786962
"D013122","spinal diseases","DB00563","Methotrexate","DB00065","Infliximab",0.39006105
"D013122","spinal diseases","DB00476","Duloxetine","DB00193","Tramadol",0.18807721
"D013122","spinal diseases","DB00476","Duloxetine","DB00230","Pregabalin",0.17364095
"D000096825","rhinosinusitis","DB00588","Fluticasone propionate","DB00860","Prednisolone",0.20378684
"D000096825","rhinosinusitis","DB00878","Chlorhexidine","DB06812","Povidone-iodine",0.15308614
"D012002","rectal diseases","DB00544","Fluorouracil","DB00848","Levamisole",0.920665
"D012002","rectal diseases","DB09073","Palbociclib","DB00002","Cetuximab",0.8477372
"D012002","rectal diseases","DB04572","Thiotepa","DB00563","Methotrexate",0.7859852
"D001835","body weight","DB09026","Aliskiren","DB00999","Hydrochlorothiazide",0.76629996
"D001835","body weight","DB04861","Nebivolol","DB00264","Metoprolol",0.71880746
"D001835","body weight","DB00871","Terbutaline","DB01406","Danazol",0.5908433
"D010534","peritoneal neoplasms","DB00515","Cisplatin","DB00441","Gemcitabine",0.22325341
"D010534","peritoneal neoplasms","DB01229","Paclitaxel","DB00227","Lovastatin",0.1512435
"D010534","peritoneal neoplasms","DB00531","Cyclophosphamide","DB00482","Celecoxib",0.122064464
"D012874","skin diseases, infectious","DB00518","Albendazole","DB01058","Praziquantel",0.8663907
"D012874","skin diseases, infectious","DB00196","Fluconazole","DB00681","Amphotericin B",0.71137285
"D012874","skin diseases, infectious","DB00681","Amphotericin B","DB01099","Flucytosine",0.6827022
"D047708","myofibroma","DB00281","Lidocaine","DB00296","Ropivacaine",0.3133521
"D066087","neonatal death","DB00618","Demeclocycline","DB00595","Oxytetracycline",0.45248735
"D001836","body weight changes","DB00331","Metformin","DB01132","Pioglitazone",0.6333208
"D001836","body weight changes","DB00331","Metformin","DB01083","Orlistat",0.61491495
"D001836","body weight changes","DB00289","Atomoxetine","DB01062","Oxybutynin",0.61377746
"D003560","cyst","DB00813","Fentanyl","DB00818","Propofol",0.44239447
"D003560","cyst","DB00929","Misoprostol","DB00302","Tranexamic acid",0.39804557
"D003560","cyst","DB00007","Leuprolide","DB00014","Goserelin",0.35134077
"D010335","pathologic processes","DB00503","Ritonavir","DB16691","Nirmatrelvir",0.9277787
"D010335","pathologic processes","DB00007","Leuprolide","DB00050","Cetrorelix",0.9150985
"D010335","pathologic processes","DB00624","Testosterone","DB01216","Finasteride",0.9089683
"D007175","impulsive behavior","DB00290","Bleomycin","DB01011","Metyrapone",0.10224672
"D000088562","chronic infection","DB08930","Dolutegravir","DB08864","Rilpivirine",0.5669438
"D000071074","neonatal sepsis","DB00512","Vancomycin","DB00355","Aztreonam",0.69157636
"D000076064","drug misuse","DB00313","Valproic acid","DB00502","Haloperidol",0.10355554
"D000090862","neuroinflammation","DB00316","Acetaminophen","DB01075","Diphenhydramine",0.14976005
"D000090862","neuroinflammation","DB00512","Vancomycin","DB00479","Amikacin",0.14619572
"D000090862","neuroinflammation","DB00582","Voriconazole","DB00681","Amphotericin B",0.10861226
"D011391","prolapse","DB00297","Bupivacaine","DB00295","Morphine",0.16126725
"D011391","prolapse","DB01234","Dexamethasone","DB01050","Ibuprofen",0.14476888
"D011391","prolapse","DB01234","Dexamethasone","DB00443","Betamethasone",0.11454639
"D011001","pleuropneumonia","DB00338","Omeprazole","DB00083","Botulinum toxin type A",0.39264575
"D011001","pleuropneumonia","DB00254","Doxycycline","DB01053","Benzylpenicillin",0.17202003
"D000084063","reinfection","DB00205","Pyrimethamine","DB01299","Sulfadoxine",0.4686622
"D011248","pregnancy complications","DB00331","Metformin","DB00882","Clomifene",0.75452226
"D011248","pregnancy complications","DB00758","Clopidogrel","DB00178","Ramipril",0.7441793
"D011248","pregnancy complications","DB00257","Clotrimazole","DB01190","Clindamycin",0.67783433
"D000096724","mosquito-borne diseases","DB06708","Lumefantrine","DB06697","Artemether",0.96109
"D000096724","mosquito-borne diseases","DB00518","Albendazole","DB01058","Praziquantel",0.9368527
"D000096724","mosquito-borne diseases","DB01131","Proguanil","DB01117","Atovaquone",0.57351595
"D012877","skin manifestations","DB00959","Methylprednisolone","DB01234","Dexamethasone",0.58337057
"D012877","skin manifestations","DB01234","Dexamethasone","DB00635","Prednisone",0.47038612
"D012877","skin manifestations","DB00860","Prednisolone","DB01234","Dexamethasone",0.3739255
"D005596","fractures, closed","DB00860","Prednisolone","DB00741","Hydrocortisone",0.14853182
"D005596","fractures, closed","DB00668","Epinephrine","DB00443","Betamethasone",0.13589919
"D000068099","trauma and stressor related disorders","DB00181","Baclofen","DB00186","Lorazepam",0.83649135
"D000068099","trauma and stressor related disorders","DB00285","Venlafaxine","DB01104","Sertraline",0.6907367
"D000068099","trauma and stressor related disorders","DB01104","Sertraline","DB00246","Ziprasidone",0.3196374
"D000091642","urogenital diseases","DB01212","Ceftriaxone","DB00303","Ertapenem",0.8743716
"D000091642","urogenital diseases","DB00758","Clopidogrel","DB01166","Cilostazol",0.8628611
"D000091642","urogenital diseases","DB00625","Efavirenz","DB00238","Nevirapine",0.85853976
"D007744","obstetric labor complications","DB00302","Tranexamic acid","DB00343","Diltiazem",0.7268405
"D007744","obstetric labor complications","DB00598","Labetalol","DB01115","Nifedipine",0.62964606
"D007744","obstetric labor complications","DB00929","Misoprostol","DB00834","Mifepristone",0.5491923
"D006810","humeral fractures","DB00316","Acetaminophen","DB00788","Naproxen",0.23661357
"D054119","arachnodactyly","DB00598","Labetalol","DB00335","Atenolol",0.57595164
"D015614","histiocytosis","DB00531","Cyclophosphamide","DB00773","Etoposide",0.16874449
"D018178","flaviviridae infections","DB13868","Adefovir","DB00442","Entecavir",0.6774083
"D018178","flaviviridae infections","DB00709","Lamivudine","DB00495","Zidovudine",0.46490875
"D018178","flaviviridae infections","DB00503","Ritonavir","DB16691","Nirmatrelvir",0.20773207
"D015192","tumor, infratentorial","DB00112","Bevacizumab","DB01590","Everolimus",0.55293685
"D015192","tumor, infratentorial","DB01259","Lapatinib","DB00853","Temozolomide",0.31542107
"D015192","tumor, infratentorial","DB00296","Ropivacaine","DB00633","Dexmedetomidine",0.12797552
"D000091662","genital diseases","DB00698","Nitrofurantoin","DB00567","Cephalexin",0.9194331
"D000091662","genital diseases","DB00286","Conjugated estrogens","DB06702","Fesoterodine",0.87894666
"D000091662","genital diseases","DB00741","Hydrocortisone","DB00687","Fludrocortisone",0.8746149
"D002577","cervix diseases","DB00515","Cisplatin","DB01248","Docetaxel",0.72723794
"D002577","cervix diseases","DB00515","Cisplatin","DB00544","Fluorouracil",0.71092874
"D002577","cervix diseases","DB00515","Cisplatin","DB00997","Doxorubicin",0.63427204
"D000079524","narcotic abuse","DB00333","Methadone","DB01174","Phenobarbital",0.7245147
"D000079524","narcotic abuse","DB00313","Valproic acid","DB00502","Haloperidol",0.705114
"D000079524","narcotic abuse","DB00181","Baclofen","DB06230","Nalmefene",0.47212496
"D012868","skin abnormalities","DB00745","Modafinil","DB00571","Propranolol",0.18164101
"D018218","neoplasms, fibrous tissue","DB01248","Docetaxel","DB09037","Pembrolizumab",0.662246
"D018218","neoplasms, fibrous tissue","DB01248","Docetaxel","DB00530","Erlotinib",0.23780623
"D018218","neoplasms, fibrous tissue","DB00541","Vincristine","DB00997","Doxorubicin",0.22209297
"D013899","thoracic neoplasms","DB01229","Paclitaxel","DB00361","Vinorelbine",0.5959016
"D013899","thoracic neoplasms","DB00762","Irinotecan","DB00526","Oxaliplatin",0.5793332
"D013899","thoracic neoplasms","DB01101","Capecitabine","DB00526","Oxaliplatin",0.5428487
"D012142","respiratory tract neoplasms","DB01229","Paclitaxel","DB00361","Vinorelbine",0.6439405
"D012142","respiratory tract neoplasms","DB00515","Cisplatin","DB00544","Fluorouracil",0.63370645
"D012142","respiratory tract neoplasms","DB00762","Irinotecan","DB00526","Oxaliplatin",0.59007454
"D001984","bronchial neoplasms","DB00965","Ethiodized oil","DB00707","Porfimer sodium",0.85755825
"D001984","bronchial neoplasms","DB00947","Fulvestrant","DB00317","Gefitinib",0.81439775
"D001984","bronchial neoplasms","DB00531","Cyclophosphamide","DB00482","Celecoxib",0.7485658
"D016769","embolism and thrombosis","DB08816","Ticagrelor","DB06209","Prasugrel",0.5927159
"D016769","embolism and thrombosis","DB00006","Bivalirudin","DB06209","Prasugrel",0.5562969
"D016769","embolism and thrombosis","DB06441","Cangrelor","DB06209","Prasugrel",0.3248613
"D019967","schizophrenia spectrum and other psychotic disorders","DB00734","Risperidone","DB00656","Trazodone",0.8179834
"D019967","schizophrenia spectrum and other psychotic disorders","DB01175","Escitalopram","DB01043","Memantine",0.6597962
"D019967","schizophrenia spectrum and other psychotic disorders","DB00820","Tadalafil","DB01037","Selegiline",0.64956635
"D010254","paranasal sinus diseases","DB00588","Fluticasone propionate","DB00741","Hydrocortisone",0.37128752
"D010254","paranasal sinus diseases","DB00588","Fluticasone propionate","DB00860","Prednisolone",0.23350564
"D010254","paranasal sinus diseases","DB01075","Diphenhydramine","DB00450","Droperidol",0.20779975
"D000073618","congenital varicella syndrome","DB00518","Albendazole","DB01058","Praziquantel",0.24910255
"D005729","ganglioneuroma","DB00762","Irinotecan","DB00853","Temozolomide",0.16619428
"D013492","pus","DB00512","Vancomycin","DB01327","Cefazolin",0.62101287
"D013492","pus","DB01606","Tazobactam","DB00319","Piperacillin",0.30577433
"D013492","pus","DB01327","Cefazolin","DB00567","Cephalexin",0.23226467
"D065886","neurodevelopmental disorders","DB00422","Methylphenidate","DB01171","Moclobemide",0.72831684
"D065886","neurodevelopmental disorders","DB01156","Bupropion","DB00704","Naltrexone",0.7065382
"D065886","neurodevelopmental disorders","DB00734","Risperidone","DB00656","Trazodone",0.6511386
"D000291","adnexal diseases","DB01006","Letrozole","DB00007","Leuprolide",0.91807395
"D000291","adnexal diseases","DB00741","Hydrocortisone","DB00687","Fludrocortisone",0.90733176
"D000291","adnexal diseases","DB00603","Medroxyprogesterone acetate","DB01357","Mestranol",0.877039
"D000072281","lymphadenopathy","DB00531","Cyclophosphamide","DB00773","Etoposide",0.18154761
"D009380","neoplasms, nerve tissue","DB06292","Dapagliflozin","DB00262","Carmustine",0.8285049
"D009380","neoplasms, nerve tissue","DB00650","Leucovorin","DB00563","Methotrexate",0.6600607
"D009380","neoplasms, nerve tissue","DB04572","Thiotepa","DB00563","Methotrexate",0.6581419
"D009370","neoplasms by histologic type","DB03166","Acetic acid","DB01123","Proflavine",0.91524357
"D009370","neoplasms by histologic type","DB00495","Zidovudine","DB01610","Valganciclovir",0.86377466
"D009370","neoplasms by histologic type","DB09037","Pembrolizumab","DB00480","Lenalidomide",0.81988883
"D020919","hypersomnia, post-traumatic","DB00820","Tadalafil","DB01037","Selegiline",0.5671561
"D020919","hypersomnia, post-traumatic","DB00683","Midazolam","DB00802","Alfentanil",0.51990706
"D020919","hypersomnia, post-traumatic","DB00465","Ketorolac","DB00633","Dexmedetomidine",0.34074357
"D011644","puerperal disorders","DB00653","Magnesium sulfate","DB00818","Propofol",0.5747307
"D011644","puerperal disorders","DB00296","Ropivacaine","DB00668","Epinephrine",0.31128404
"D011644","puerperal disorders","DB01221","Ketamine","DB00818","Propofol",0.23106045
"D008052","lipid metabolism, inborn errors","DB01076","Atorvastatin","DB01098","Rosuvastatin",0.25557464
"D008052","lipid metabolism, inborn errors","DB01076","Atorvastatin","DB00641","Simvastatin",0.24779409
"D008052","lipid metabolism, inborn errors","DB01039","Fenofibrate","DB00641","Simvastatin",0.22945388
"D010608","pharyngeal diseases","DB00515","Cisplatin","DB00762","Irinotecan",0.56911963
"D010608","pharyngeal diseases","DB00295","Morphine","DB00454","Meperidine",0.34616986
"D010608","pharyngeal diseases","DB00531","Cyclophosphamide","DB00482","Celecoxib",0.33251637
"D003192","compulsive behavior","DB00404","Alprazolam","DB01011","Metyrapone",0.3529221
"D015229","sexually transmitted diseases, viral","DB00625","Efavirenz","DB00238","Nevirapine",0.9371613
